Tiempo	Ankle Flex/Ext	Knee Int/Ext R.	Inversion/Eversion
0.142000	10.937451	-0.434917	-108.256929
0.143000	10.950091	-0.469822	-108.229747
0.144000	10.962730	-0.504727	-108.205702
0.145000	10.975370	-0.539632	-108.177474
0.146000	10.988009	-0.565811	-108.151338
0.147000	11.000649	-0.583263	-108.124156
0.148000	11.013288	-0.600716	-108.103770
0.149000	11.013288	-0.600716	-108.085997
0.150000	11.013288	-0.591989	-108.063519
0.151000	11.038567	-0.583263	-108.039997
0.152000	11.025927	-0.583263	-108.008633
0.153000	10.988009	-0.583263	-107.970474
0.154000	10.950091	-0.583263	-107.918201
0.155000	10.912172	-0.583263	-107.860701
0.156000	10.874254	-0.565811	-107.793269
0.157000	10.798417	-0.539632	-107.729496
0.158000	10.722580	-0.504727	-107.665723
0.159000	10.634103	-0.469822	-107.606132
0.160000	10.545627	-0.452369	-107.550722
0.161000	10.457151	-0.434917	-107.498449
0.162000	10.368674	-0.417464	-107.452449
0.163000	10.280198	-0.400012	-107.401745
0.164000	10.191722	-0.382559	-107.362540
0.165000	10.103245	-0.365107	-107.316540
0.166000	10.040048	-0.365107	-107.267403
0.167000	9.976850	-0.356380	-107.225585
0.168000	9.901013	-0.338928	-107.185335
0.169000	9.863095	-0.321475	-107.151357
0.170000	9.837816	-0.304023	-107.126267
0.171000	9.812537	-0.286570	-107.116335
0.172000	9.787258	-0.269118	-107.107448
0.173000	9.761979	-0.260392	-107.116335
0.174000	9.774619	-0.251665	-107.121562
0.175000	9.787258	-0.251665	-107.129403
0.176000	9.825176	-0.251665	-107.143517
0.177000	9.875734	-0.242939	-107.159198
0.178000	9.926292	-0.225486	-107.169653
0.179000	9.989490	-0.208034	-107.174358
0.180000	10.052687	-0.190581	-107.190039
0.181000	10.115885	-0.173129	-107.196835
0.182000	10.179082	-0.155676	-107.204676
0.183000	10.229640	-0.120771	-107.213562
0.184000	10.280198	-0.094593	-107.218267
0.185000	10.330756	-0.085866	-107.215130
0.186000	10.368674	-0.085866	-107.207812
0.187000	10.406593	-0.085866	-107.197358
0.188000	10.444511	-0.085866	-107.178017
0.189000	10.482430	-0.094593	-107.164948
0.190000	10.532988	-0.103319	-107.136721
0.191000	10.570906	-0.112045	-107.114766
0.192000	10.596185	-0.129498	-107.099607
0.193000	10.608824	-0.138224	-107.082357
0.194000	10.634103	-0.146950	-107.067198
0.195000	10.659382	-0.173129	-107.059880
0.196000	10.659382	-0.190581	-107.058834
0.197000	10.646743	-0.208034	-107.057789
0.198000	10.634103	-0.225486	-107.066153
0.199000	10.621464	-0.242939	-107.087062
0.221067	10.608824	-0.260392	-107.111630
0.222067	10.583546	-0.277844	-107.135676
0.223067	10.558267	-0.286570	-107.164948
0.224067	10.532988	-0.286570	-107.204676
0.225067	10.507709	-0.277844	-107.244403
0.226067	10.482430	-0.277844	-107.288312
0.227067	10.457151	-0.269118	-107.323335
0.228067	10.406593	-0.260392	-107.367245
0.229067	10.356035	-0.260392	-107.408540
0.230067	10.330756	-0.251665	-107.443040
0.231067	10.305477	-0.260392	-107.472313
0.232067	10.267558	-0.269118	-107.493222
0.233067	10.229640	-0.269118	-107.505245
0.234067	10.217000	-0.277844	-107.510472
0.235067	10.229640	-0.286570	-107.509950
0.236067	10.242279	-0.295297	-107.502631
0.237067	10.254919	-0.295297	-107.479109
0.238067	10.267558	-0.312749	-107.452972
0.239067	10.305477	-0.338928	-107.429449
0.240067	10.343395	-0.365107	-107.412199
0.241067	10.381314	-0.391285	-107.386585
0.242067	10.419232	-0.434917	-107.362540
0.243067	10.457151	-0.452369	-107.337972
0.244067	10.495069	-0.461095	-107.319676
0.245067	10.545627	-0.469822	-107.302949
0.246067	10.596185	-0.461095	-107.288835
0.247067	10.646743	-0.452369	-107.273676
0.248067	10.709940	-0.434917	-107.260085
0.249067	10.760498	-0.417464	-107.248585
0.250067	10.811056	-0.391285	-107.242312
0.251067	10.836335	-0.373833	-107.244926
0.252067	10.848975	-0.356380	-107.243881
0.253067	10.861614	-0.338928	-107.241790
0.254067	10.874254	-0.330202	-107.244926
0.255067	10.886893	-0.312749	-107.247017
0.256067	10.886893	-0.277844	-107.244403
0.257067	10.886893	-0.242939	-107.231858
0.258067	10.899533	-0.199308	-107.221403
0.259067	10.912172	-0.146950	-107.207812
0.260067	10.924812	-0.120771	-107.196312
0.261067	10.937451	-0.112045	-107.188471
0.262067	10.950091	-0.112045	-107.175403
0.263067	10.962730	-0.120771	-107.160767
0.264067	10.950091	-0.129498	-107.149267
0.265067	10.912172	-0.138224	-107.143517
0.266067	10.912172	-0.146950	-107.146130
0.267067	10.912172	-0.173129	-107.146130
0.268067	10.924812	-0.190581	-107.132017
0.269067	10.937451	-0.208034	-107.117380
0.270067	10.950091	-0.216760	-107.100653
0.271067	10.962730	-0.234213	-107.085494
0.272067	10.975370	-0.251665	-107.069812
0.273067	10.988009	-0.277844	-107.060403
0.274067	11.013288	-0.304023	-107.061448
0.275067	11.013288	-0.338928	-107.064062
0.276067	11.025927	-0.373833	-107.072948
0.277067	11.038567	-0.408738	-107.076607
0.278067	11.051206	-0.434917	-107.072948
0.279067	11.063846	-0.443643	-107.069289
0.280067	11.076485	-0.452369	-107.060925
0.281067	11.101764	-0.461095	-107.053607
0.282067	11.139683	-0.469822	-107.037925
0.283067	11.139683	-0.478548	-107.011789
0.284067	11.139683	-0.478548	-106.987221
0.285067	11.139683	-0.478548	-106.976243
0.286067	11.139683	-0.478548	-106.973107
0.287067	11.139683	-0.496000	-106.972061
0.288067	11.139683	-0.504727	-106.968402
0.289067	11.139683	-0.513453	-106.962652
0.290067	11.139683	-0.530905	-106.956902
0.291067	11.114404	-0.548358	-106.941220
0.292067	11.101764	-0.565811	-106.918220
0.293067	11.063846	-0.591989	-106.883198
0.294067	11.025927	-0.600716	-106.845561
0.295067	10.988009	-0.609442	-106.805834
0.296067	10.950091	-0.626894	-106.764538
0.297067	10.912172	-0.644347	-106.724811
0.298067	10.874254	-0.661799	-106.677242
0.299067	10.836335	-0.679252	-106.639083
0.300067	10.811056	-0.696704	-106.600924
0.301067	10.785777	-0.714157	-106.557015
0.302067	10.760498	-0.731609	-106.500560
