Tiempo	Ankle Flex/Ext	Knee Int/Ext R.	Inversion/Eversion
10.729346	-9.311002	-12.616772	-96.553029
10.730346	-9.260444	-12.642951	-96.560347
10.731346	-9.209886	-12.660403	-96.560347
10.732346	-9.171968	-12.669129	-96.559302
10.733346	-9.134050	-12.677856	-96.569757
10.734346	-9.134050	-12.686582	-96.577598
10.735346	-9.121410	-12.660403	-96.588052
10.736346	-9.121410	-12.634224	-96.596938
10.737346	-9.121410	-12.599319	-96.606348
10.738346	-9.108771	-12.564414	-96.603211
10.739346	-9.108771	-12.546962	-96.592234
10.740346	-9.096131	-12.546962	-96.576552
10.741346	-9.045573	-12.529509	-96.558257
10.742346	-8.995015	-12.512057	-96.537347
10.743346	-8.957097	-12.503331	-96.517484
10.744346	-8.931818	-12.503331	-96.495006
10.745346	-8.906539	-12.512057	-96.469915
10.746346	-8.868620	-12.512057	-96.447961
10.747346	-8.818062	-12.503331	-96.429665
10.748346	-8.767504	-12.503331	-96.413983
10.749346	-8.691668	-12.512057	-96.397779
10.750346	-8.615831	-12.512057	-96.380006
10.751346	-8.539994	-12.494604	-96.361188
10.752346	-8.476796	-12.503331	-96.344460
10.753346	-8.426238	-12.512057	-96.328779
10.754346	-8.375680	-12.512057	-96.317279
10.755346	-8.337762	-12.512057	-96.315710
10.756346	-8.312483	-12.503331	-96.320415
10.757346	-8.287204	-12.503331	-96.334006
10.758346	-8.299844	-12.512057	-96.351779
10.759346	-8.312483	-12.512057	-96.374779
10.760346	-8.325123	-12.494604	-96.396733
10.761346	-8.337762	-12.459699	-96.418165
10.762346	-8.363041	-12.416068	-96.441688
10.763346	-8.400959	-12.372437	-96.459984
10.764346	-8.464157	-12.354984	-96.479324
10.765346	-8.514715	-12.346258	-96.498143
10.766346	-8.577912	-12.337532	-96.515916
10.767346	-8.628470	-12.337532	-96.526893
10.768346	-8.653749	-12.337532	-96.537347
10.769346	-8.679028	-12.320079	-96.538916
10.770346	-8.679028	-12.302627	-96.541007
10.771346	-8.666389	-12.302627	-96.536825
