Tiempo	Ankle Flex/Ext	Knee Int/Ext R.	Inversion/Eversion
0.318750	9.321882	-0.265813	92.001554
0.319750	9.358739	-0.312183	91.969667
0.320750	9.395596	-0.370145	91.943008
0.321750	9.407881	-0.428107	91.913212
0.322750	9.432453	-0.462884	91.898576
0.323750	9.469310	-0.497661	91.881326
0.324750	9.493881	-0.544031	91.871394
0.325750	9.493881	-0.590400	91.870871
0.326750	9.493881	-0.636770	91.879758
0.327750	9.457024	-0.694732	91.895962
0.328750	9.407881	-0.752694	91.922099
0.329750	9.371024	-0.787471	91.950326
0.330750	9.358739	-0.799063	91.980122
0.331750	9.346453	-0.833841	91.996326
0.332750	9.346453	-0.880210	92.003122
0.333750	9.334167	-0.891802	92.003645
0.334750	9.297310	-0.880210	92.003645
0.335750	9.260453	-0.833841	91.996849
0.336750	9.223596	-0.799063	91.981167
0.337750	9.174454	-0.764286	91.955031
0.338750	9.137597	-0.729509	91.922099
0.339750	9.076168	-0.717917	91.871394
0.340750	9.014740	-0.694732	91.826439
0.341750	8.953311	-0.659955	91.773121
0.342750	8.916454	-0.625178	91.708825
0.343750	8.904169	-0.590400	91.640348
0.344750	8.904169	-0.555623	91.576052
0.345750	8.928740	-0.520846	91.495552
0.346750	8.953311	-0.497661	91.421325
0.347750	8.953311	-0.497661	91.360165
0.348750	8.953311	-0.486069	91.327756
0.349750	8.941026	-0.462884	91.305801
0.350750	8.928740	-0.451292	91.280710
0.351750	8.928740	-0.451292	91.251438
0.352750	8.916454	-0.474476	91.229483
0.353750	8.891883	-0.474476	91.207528
0.354750	8.891883	-0.486069	91.194983
0.355750	8.904169	-0.520846	91.191324
0.356750	8.941026	-0.532438	91.199688
0.357750	8.990168	-0.578808	91.198119
0.358750	9.039311	-0.625178	91.198642
0.359750	9.076168	-0.683139	91.209619
0.360750	9.100739	-0.752694	91.228438
0.361750	9.113025	-0.822248	91.235233
0.362750	9.100739	-0.891802	91.246733
0.363750	9.100739	-0.972949	91.244642
0.364750	9.137597	-1.030911	91.225824
0.365750	9.174454	-1.077281	91.189233
0.366750	9.211311	-1.112058	91.146369
0.367750	9.248168	-1.146835	91.110301
0.368750	9.285025	-1.193205	91.078937
0.369750	9.346453	-1.251166	91.043392
0.370750	9.432453	-1.320721	91.005755
0.371750	9.506167	-1.378683	90.965505
0.372750	9.579881	-1.390275	90.917937
0.373750	9.629024	-1.413460	90.860436
0.374750	9.678166	-1.401868	90.811300
0.375750	9.727309	-1.390275	90.755368
0.376750	9.776452	-1.355498	90.687936
0.377750	9.813309	-1.297536	90.611095
