Tiempo	Ankle Flex/Ext	Knee Int/Ext R.	Inversion/Eversion
0.419526	10.431872	-4.300649	-102.789185
0.420526	10.444511	-4.335554	-102.777685
0.421526	10.457151	-4.353006	-102.759912
0.422526	10.469790	-4.353006	-102.736912
0.423526	10.482430	-4.335554	-102.710776
0.424526	10.495069	-4.318101	-102.683594
0.425526	10.520348	-4.300649	-102.653275
0.426526	10.545627	-4.309375	-102.620866
0.427526	10.545627	-4.300649	-102.586889
0.454081	10.570906	-4.274470	-102.555002
0.455081	10.583546	-4.239565	-102.528866
0.456081	10.621464	-4.204660	-102.500639
0.457081	10.672022	-4.161029	-102.466138
0.458081	10.722580	-4.117397	-102.435297
0.459081	10.773138	-4.073766	-102.416479
0.460081	10.823696	-4.030135	-102.393479
0.461081	10.861614	-3.969051	-102.371002
0.462081	10.874254	-3.907967	-102.349570
0.463081	10.886893	-3.864336	-102.317683
0.464081	10.899533	-3.838157	-102.290502
0.465081	10.912172	-3.820704	-102.262274
0.466081	10.912172	-3.811978	-102.231433
0.467081	10.912172	-3.811978	-102.198501
0.468081	10.886893	-3.820704	-102.166092
0.469081	10.861614	-3.820704	-102.136297
0.470081	10.848975	-3.846883	-102.107546
0.471081	10.823696	-3.881788	-102.077228
0.472081	10.798417	-3.907967	-102.039592
0.473081	10.760498	-3.925420	-102.006137
0.474081	10.697301	-3.951598	-101.979478
0.475081	10.634103	-4.003956	-101.948637
0.476081	10.570906	-4.065040	-101.914137
0.477081	10.520348	-4.126124	-101.881728
0.478081	10.495069	-4.204660	-101.848273
0.479081	10.482430	-4.257017	-101.824750
0.480081	10.469790	-4.300649	-101.810114
0.481081	10.457151	-4.326827	-101.798091
0.482081	10.444511	-4.353006	-101.789205
0.483081	10.457151	-4.379185	-101.786068
0.484081	10.469790	-4.387911	-101.792341
0.485081	10.495069	-4.387911	-101.799136
0.486081	10.520348	-4.396637	-101.809068
0.487081	10.545627	-4.370459	-101.821091
0.488081	10.570906	-4.344280	-101.843046
0.489081	10.596185	-4.326827	-101.872841
0.490081	10.608824	-4.326827	-101.909432
0.491081	10.634103	-4.335554	-101.947069
0.492081	10.646743	-4.326827	-101.990455
0.493081	10.659382	-4.300649	-102.034364
0.494081	10.646743	-4.274470	-102.080365
0.495081	10.621464	-4.248291	-102.133160
0.496081	10.596185	-4.248291	-102.179683
0.497081	10.570906	-4.239565	-102.228297
0.498081	10.545627	-4.239565	-102.271683
0.499081	10.520348	-4.248291	-102.315070
0.500081	10.482430	-4.257017	-102.361593
0.501081	10.444511	-4.274470	-102.401843
0.502081	10.393953	-4.291922	-102.448366
0.503081	10.343395	-4.300649	-102.493320
0.504081	10.305477	-4.326827	-102.531480
0.505081	10.267558	-4.353006	-102.562321
0.506081	10.217000	-4.379185	-102.583752
0.507081	10.179082	-4.387911	-102.590548
0.508081	10.128524	-4.387911	-102.592639
0.509081	10.103245	-4.387911	-102.586889
0.510081	10.077966	-4.405364	-102.580616
0.511081	10.065327	-4.422816	-102.569116
0.512081	10.052687	-4.414090	-102.556048
0.513081	10.040048	-4.405364	-102.541411
0.514081	10.027408	-4.405364	-102.520502
0.515081	10.014769	-4.414090	-102.500116
0.516081	10.002129	-4.414090	-102.477638
0.517081	9.989490	-4.422816	-102.447320
0.518081	9.989490	-4.440269	-102.415434
0.519081	10.014769	-4.457721	-102.375706
0.520081	10.040048	-4.466448	-102.329183
0.521081	10.040048	-4.475174	-102.292070
0.522081	10.040048	-4.492626	-102.257570
0.523081	10.065327	-4.510079	-102.231433
0.524081	10.115885	-4.544984	-102.215751
0.525081	10.179082	-4.571163	-102.202160
0.526081	10.229640	-4.597341	-102.197456
0.527081	10.292837	-4.606068	-102.191183
0.528081	10.343395	-4.623520	-102.189092
0.529081	10.393953	-4.658425	-102.178115
0.530081	10.444511	-4.675878	-102.173410
0.531081	10.495069	-4.693330	-102.172888
0.532081	10.545627	-4.702056	-102.170274
0.533081	10.583546	-4.710783	-102.174456
0.534081	10.621464	-4.710783	-102.182819
0.535081	10.621464	-4.693330	-102.195888
0.536081	10.608824	-4.667151	-102.215751
0.537081	10.583546	-4.658425	-102.243979
0.538081	10.570906	-4.649699	-102.266979
0.539081	10.558267	-4.623520	-102.287365
0.540081	10.532988	-4.597341	-102.304615
0.541081	10.469790	-4.553710	-102.318729
0.542081	10.419232	-4.527531	-102.332843
0.543081	10.368674	-4.492626	-102.336502
0.544081	10.280198	-4.475174	-102.346434
0.545081	10.217000	-4.448995	-102.354274
0.546081	10.141164	-4.431543	-102.369434
