Tiempo	Ankle Flex/Ext	Knee Int/Ext R.	Inversion/Eversion
0.355147	10.575021	5.263756	-45.887009
0.356147	10.599592	5.205794	-45.885441
0.357147	10.624164	5.171017	-45.883873
0.358147	10.636449	5.171017	-45.882827
0.359147	10.648735	5.147832	-45.881782
0.360147	10.648735	5.124647	-45.880736
0.361147	10.624164	5.078278	-45.879691
0.362147	10.575021	5.008723	-45.879168
0.363147	10.525878	4.939169	-45.878645
0.364147	10.476736	4.892799	-45.878123
0.365147	10.427593	4.858022	-45.877600
0.366147	10.378450	4.823245	-45.877600
0.367147	10.329307	4.800060	-45.877077
0.368147	10.280165	4.776876	-45.875509
0.369147	10.231022	4.765283	-45.873941
0.370147	10.181879	4.742098	-45.872373
0.371147	10.132737	4.730506	-45.871327
0.372147	10.095879	4.742098	-45.870804
0.373147	10.059022	4.765283	-45.870282
0.374147	10.022165	4.776876	-45.869759
0.375147	10.009880	4.776876	-45.869236
0.376147	9.997594	4.776876	-45.868713
0.377147	10.009880	4.776876	-45.868191
0.378147	10.034451	4.788468	-45.867668
0.379147	10.059022	4.811653	-45.867668
0.380147	10.083594	4.823245	-45.867668
0.381147	10.108165	4.811653	-45.867668
0.382147	10.132737	4.776876	-45.868191
0.383147	10.157308	4.707321	-45.869236
0.384147	10.181879	4.637767	-45.870804
0.385147	10.206451	4.579805	-45.872895
0.386147	10.231022	4.521843	-45.874986
0.387147	10.231022	4.463881	-45.877077
0.388147	10.243308	4.405919	-45.878645
0.389147	10.255593	4.359550	-45.880736
0.390147	10.267879	4.324772	-45.882827
0.391147	10.280165	4.289995	-45.885441
0.392147	10.280165	4.266810	-45.888054
0.393147	10.292450	4.255218	-45.891191
0.394147	10.292450	4.243626	-45.894327
0.395147	10.304736	4.232033	-45.897464
0.396147	10.341593	4.232033	-45.899554
0.397147	10.378450	4.232033	-45.902168
0.398147	10.427593	4.243626	-45.905305
0.399147	10.476736	4.266810	-45.907918
0.400147	10.525878	4.324772	-45.909486
0.401147	10.575021	4.382734	-45.911577
0.402147	10.624164	4.417511	-45.913668
0.403147	10.673306	4.452289	-45.915759
0.404147	10.734735	4.475473	-45.917850
0.405147	10.771592	4.498658	-45.919418
0.406147	10.796163	4.510251	-45.919941
0.407147	10.820735	4.510251	-45.920464
0.408147	10.845306	4.510251	-45.919941
0.409147	10.869877	4.487066	-45.919418
0.410147	10.869877	4.475473	-45.917850
0.411147	10.857592	4.463881	-45.916282
0.412147	10.833020	4.452289	-45.914714
0.413147	10.808449	4.429104	-45.913668
0.414147	10.783878	4.429104	-45.911577
0.415147	10.734735	4.429104	-45.908441
0.416147	10.685592	4.429104	-45.904782
0.417147	10.636449	4.405919	-45.901645
0.418147	10.575021	4.382734	-45.897464
0.419147	10.513593	4.371142	-45.893282
0.420147	10.464450	4.359550	-45.889623
0.421147	10.427593	4.359550	-45.886486
0.422147	10.390736	4.359550	-45.883873
0.423147	10.378450	4.347957	-45.881782
0.424147	10.366164	4.324772	-45.879691
0.425147	10.353879	4.301588	-45.878123
0.426147	10.341593	4.301588	-45.876554
0.427147	10.341593	4.289995	-45.875509
0.428147	10.366164	4.278403	-45.874464
0.429147	10.390736	4.266810	-45.873418
0.430147	10.390736	4.232033	-45.872373
0.431147	10.390736	4.185664	-45.871850
0.432147	10.403021	4.139294	-45.871850
0.433147	10.415307	4.104517	-45.872373
0.434147	10.427593	4.081332	-45.872895
0.435147	10.452164	4.058147	-45.873941
0.436147	10.476736	4.034963	-45.874986
0.437147	10.476736	4.011778	-45.874986
0.438147	10.452164	3.977001	-45.873941
0.439147	10.439878	3.942224	-45.872895
0.440147	10.415307	3.930631	-45.871850
0.441147	10.390736	3.930631	-45.870804
0.442147	10.353879	3.930631	-45.869759
0.443147	10.317022	3.919039	-45.868713
0.444147	10.280165	3.907446	-45.867668
0.445147	10.231022	3.895854	-45.866623
0.446147	10.169594	3.884262	-45.865577
0.447147	10.120451	3.895854	-45.864532
0.448147	10.071308	3.907446	-45.863486
0.449147	10.009880	3.919039	-45.862441
0.450147	9.948451	3.895854	-45.861395
0.451147	9.887023	3.872669	-45.860350
0.452147	9.837880	3.849484	-45.859304
0.453147	9.788738	3.837892	-45.858259
0.454147	9.751880	3.826300	-45.857736
0.455147	9.715023	3.837892	-45.857736
0.456147	9.690452	3.849484	-45.857736
0.457147	9.653595	3.849484	-45.857736
0.458147	9.604452	3.849484	-45.857213
0.459147	9.579881	3.837892	-45.856691
0.460147	9.555310	3.803115	-45.856168
0.461147	9.530738	3.768338	-45.855645
0.462147	9.506167	3.733561	-45.854600
